title,year,genres,duration,directors,actors,rating
tt0016854,1926,Comedy,70,nm0001328,"nm0639563, nm0096152, nm0369793",6.4
tt0069820,1973,Horror,93,nm0432846,"nm0558663, nm0222986",5.1
tt0066485,1970,"Comedy, Drama, Western",95,nm0806915,"nm0005078, nm0384494, nm0001069, nm0419055",6.3
tt1426320,2010,"Comedy, Romance",104,nm0486773,"nm3560097, nm3615744, nm2893525",6.0
tt1698651,2013,"Comedy, Romance",92,nm0848020,"nm2243259, nm2152494, nm2225627",2.1
tt0119049,1996,Drama,106,nm0325219,"nm0324790, nm0909620, nm0001218, nm0159898",5.8
tt0115701,1997,Action,105,nm0089502,"nm0000798, nm0228678, nm0912918, nm0000442",4.4
tt0021885,1931,"Crime, Drama, Romance",93,nm0113284,"nm0790454, nm0001366, nm0000859",6.7
tt0063293,1968,"Comedy, Western",110,nm0179281,"nm0626259, nm0615540, nm0316004",7.2
tt1204977,2014,"Horror, Mystery, Thriller",89,nm0925482,"nm4972453, nm4519628, nm2973326, nm5291376",4.5
tt0079882,1979,"Action, Drama",100,nm0796477,"nm0810349, nm0500175, nm0465515, nm0431411",6.0
tt0072979,1974,"Comedy, Crime",89,nm0914113,"nm10150409, nm0516634, nm0668976",7.3
tt0023333,1932,"Mystery, Thriller",70,nm0425049,"nm0171873, nm0087434, nm0531759, nm0098376",5.3
tt0032746,1940,Drama,77,nm0681635,"nm0000910, nm0496473, nm0634313",7.0
tt0030628,1938,"Crime, Drama",64,nm0928782,"nm0444103, nm0173827",5.7
tt2113075,2013,Drama,108,nm0863387,"nm3004325, nm3219917, nm1617685, nm0015382",7.5
tt0064470,1969,"Action, Adventure, Sci-Fi",89,nm0393094,"nm0847361, nm0001072, nm0003110, nm0001395",6.0
tt3719896,2015,"Biography, Drama, Sport",118,nm0686233,"nm0001173, nm1587729, nm3237009, nm0000677",7.2
tt0273041,2002,"Horror, Mystery, Thriller",99,"nm1147688, nm0830758","nm0731772, nm0001153",2.9
tt0074968,1976,"Comedy, Family",112,nm0865709,"nm0000057, nm0569000, nm0461455",6.6
tt0165990,1957,Western,60,nm0782947,"nm0175200, nm0808780, nm0191966, nm0599306",5.6
tt1545464,2011,"Drama, Music",80,nm0234506,"nm3697736, nm2023513, nm0859146",5.6
tt1241317,2017,"Action, Adventure, Crime",101,nm1417392,nm1822659,4.5
tt1430116,2011,"Drama, Fantasy, Horror",93,nm0003587,"nm0000458, nm0000144, nm2208390, nm1317171, nm2611934",4.5
tt0271828,1998,Comedy,83,nm0129898,"nm0554158, nm0253893, nm0021325, nm0722459",3.8
tt0048318,1955,Drama,104,nm0663577,"nm0943837, nm0000032",6.3
tt0086336,1983,"Fantasy, Mystery, Thriller",95,nm0002338,"nm0001673, nm0000596, nm0002663",6.8
tt3122608,2017,"Comedy, Drama",100,nm1193959,"nm0001045, nm1559927, nm0583570",5.8
tt0016294,1925,"Drama, Fantasy, Romance",107,nm0001124,"nm0771584, nm0332135, nm0101956",6.8
tt0834541,2008,Comedy,97,nm0754417,"nm0001457, nm0170186, nm0795740",5.4
tt0120800,1998,"Animation, Adventure, Comedy",86,nm0238865,"nm0319698, nm0180639, nm0000144",6.3
tt0036277,1943,"Comedy, Romance",94,nm0469915,"nm0000014, nm0191951",6.8
tt0068509,1971,"Comedy, Drama, Sport",95,nm0000197,"nm0855335, nm0000947, nm0546834",5.9
tt0407937,2004,"Thriller, Drama, Mystery",77,nm0301041,"nm0001235, nm0000319, nm0951471",5.4
tt0102860,1991,"Horror, Thriller",105,nm0208342,"nm0000232, nm0706883",5.2
tt1954520,2013,Horror,75,"nm7869085, nm2647043","nm2647043, nm2643524, nm3644846",4.4
tt4786132,2017,"Comedy, Romance",82,nm3495453,"nm3224180, nm3459140, nm6885730, nm7401654",5.7
tt5028822,2016,Comedy,90,nm0176941,"nm1032795, nm1390106, nm6423481",3.8
tt0105812,1992,"Comedy, Drama, Sport",115,nm0005421,"nm0000648, nm0000437, nm0001609",6.8
tt0098251,1989,"Drama, Romance",113,nm0255546,"nm0753068, nm0000232, nm0868479",4.7
tt0050874,1957,Western,77,nm0165493,"nm0875861, nm0179408, nm7438994, nm0189754",6.5
tt3733606,2016,Drama,99,nm7743119,"nm0001879, nm2666409, nm4485819, nm1283650",6.0
tt0483796,2007,"Comedy, Drama",108,nm0609182,"nm0544611, nm0001852, nm0005383",5.1
tt0431308,2007,"Comedy, Drama, Romance",126,nm0481418,"nm0005476, nm0124930, nm0001435, nm0000153, nm0551346",7.0
tt10994688,2020,Comedy,98,nm1275670,"nm0000681, nm1711114, nm2766708",4.9
tt0118075,1996,"Comedy, Crime, Sci-Fi",89,nm0707691,"nm0435250, nm0754307, nm0357657",3.7
tt0439289,2006,"Comedy, Drama",116,nm0614682,"nm0000906, nm9696871",6.2
tt0022103,1931,"Drama, Horror, Romance",81,nm0002031,"nm0000858, nm0550620, nm0125325",6.4
tt3239154,2014,"Crime, Drama, Mystery",88,nm3440937,"nm1767820, nm0005016, nm0100792",5.3
tt5711672,2017,"Comedy, Drama",112,nm0736263,"nm0736263, nm8260251, nm0226210",7.2
tt0477050,2008,Drama,98,"nm1060894, nm0962323","nm0962323, nm0403652, nm0662981, nm0000663",4.9
tt2709692,2018,"Animation, Comedy, Family",85,"nm0155528, nm0608714","nm1212722, nm7372981",6.3
tt0431021,2012,"Horror, Mystery, Thriller",92,nm0097079,"nm0604742, nm0001718, nm2828435",5.9
tt0069768,1973,"Action, Sci-Fi",93,nm0496746,"nm0001522, nm0015391, nm0874353",5.5
tt1976000,2014,"Romance, Thriller",96,nm0024925,"nm1209966, nm0001557, nm0000379",6.2
tt6101602,2018,"Drama, Mystery, Thriller",93,nm2528451,"nm8473220, nm0432380, nm0662504",6.4
tt0069770,1973,Drama,100,nm0420383,"nm0623658, nm0144045, nm0001180",6.7
tt1270114,2014,"Action, Drama, War",94,nm0514662,"nm2791615, nm0794735, nm1909655, nm5996187",5.3
tt0023625,1932,"Drama, Romance",70,nm0562845,"nm0000909, nm0358076",6.2
tt8236366,2019,"Drama, Horror",98,nm2876628,nm4487395,4.5
tt0033159,1940,"Adventure, Drama, Romance",79,nm0615868,"nm0000078, nm0348619",6.3
tt0055214,1961,"Crime, Mystery, Thriller",97,nm2410633,"nm0000011, nm0000039, nm0692439",6.7
tt0133751,1998,"Horror, Sci-Fi",104,nm0001675,"nm0108287, nm0245112, nm0364977, nm0001326",6.5
tt0265087,2001,"Adventure, Comedy, Fantasy",95,nm0432627,"nm0001454, nm0859720, nm0929489",4.9
tt1684233,2013,"Action, Crime, Thriller",99,nm2123102,"nm0564215, nm0835016, nm2057859",6.1
tt0026418,1935,"Crime, Drama, Musical",89,"nm0562845, nm0002031","nm0427231, nm0444528, nm0268225",6.1
tt0199744,2000,"Comedy, Drama, Romance",98,nm0002840,"nm0856977, nm1685266, nm0221554",5.3
tt0083630,1982,"Action, Adventure, Fantasy",118,nm0181741,"nm0001743, nm0000617, nm0001800, nm0025309, nm0358432",6.2
tt2980472,2014,"Comedy, Drama",95,nm0001073,"nm0005405, nm1880888, nm0226813",6.4
tt0026852,1935,Drama,69,nm0448915,"nm0000795, nm0430460, nm0523089",6.7
tt0066463,1971,"Crime, Drama",93,nm0790395,"nm0529150, nm6631781, nm0599727",6.1
tt1340800,2011,"Drama, Mystery, Thriller",122,nm0019247,"nm0835016, nm0000457, nm0610904, nm0477577",7.0
tt0092840,1987,"Action, Crime, Drama",88,nm0886281,"nm0547544, nm0488970, nm0310430",5.3
tt0135707,2000,"Drama, Family, Western",97,nm0791140,"nm0380231, nm0553436",6.4
tt0229362,2000,"Action, Crime",81,nm3140171,"nm0004879, nm0116605, nm0214253, nm0516581, nm0199854",3.7
tt2090465,2017,"Crime, Mystery, Thriller",93,nm0329023,"nm0000104, nm0001667",6.2
tt0090130,1985,"Action, Adventure, Crime",117,nm0671957,"nm0000432, nm11261483, nm0000369",6.0
tt0084516,1982,"Horror, Thriller",114,nm0001361,"nm0005266, nm0001851",7.3
tt0026015,1934,"Drama, Romance",82,nm0718469,"nm0733480, nm0662335, nm0832011",6.6
tt0039482,1947,"Crime, Drama, Film-Noir",97,nm0005738,"nm0000044, nm0779507, nm0235143",7.0
tt0102322,1991,"Comedy, Drama",96,nm0776319,"nm0141333, nm0027092, nm0048273, nm0355941",5.1
tt5073642,2019,"Horror, Mystery, Sci-Fi",111,nm0822586,"nm0000115, nm0000613, nm4699715",6.2
tt0047879,1955,"Crime, Drama, Film-Noir",83,nm0462322,"nm0002024, nm0576127, nm0352914",6.7
tt0029508,1937,"Adventure, Horror, Romance",224,"nm0416258, nm0936823","nm0126049, nm0000509",6.0
tt1414361,2009,Comedy,90,nm1547029,"nm1357477, nm2225627, nm1237494",2.8
tt0023673,1932,Drama,79,nm0190516,"nm7398228, nm0191870, nm0175369",6.7
tt0083728,1982,"Drama, Mystery",80,nm0911061,"nm0610337, nm0370634",7.1
tt0052662,1959,"Comedy, Romance",111,nm0485943,"nm0000022, nm0004647, nm0658339, nm0002011, nm0168627",6.4
tt9076562,2020,"Comedy, Drama",101,nm0829537,"nm0136797, nm0126284, nm3139182",6.2
tt0429573,2005,"Drama, History, Horror",83,nm0813309,"nm0000661, nm0000651, nm0195439",5.1
tt0111257,1994,"Action, Adventure, Thriller",116,nm0000957,"nm0000206, nm0000454, nm0000113, nm0608012, nm0001099",7.2
tt11015752,2019,"Animation, Family",66,"nm0060505, nm0975298","nm9423116, nm8874899, nm0230064",4.7
tt0052106,1958,"Drama, Romance, Thriller",120,nm0000581,"nm0001559, nm0714878, nm0202405, nm0596968",6.8
tt0095389,1988,"Crime, Horror, Mystery",97,nm0380705,"nm0000652, nm0001269, nm0371579",5.9
tt0075925,1977,"Adventure, Mystery, Thriller",123,nm0946811,"nm0000302, nm0000560, nm0930454",6.2
tt0028880,1937,Drama,67,nm0484645,"nm0606431, nm0100066, nm0828668",6.5
tt0026420,1935,"Comedy, Romance",67,nm0282984,"nm0452128, nm0686032",6.1
tt0107715,1987,"Family, Sci-Fi",95,"nm0644016, nm0003766","nm0424318, nm0706883, nm9521432, nm0594847",1.8
tt0113965,1995,"Crime, Drama, Romance",86,nm0355991,"nm0000360, nm0000104, nm0588224",5.2
tt5257554,2017,"Fantasy, Horror, Sci-Fi",75,nm0023929,"nm3338062, nm1800223, nm0020730, nm7728167, nm0739169",4.0
tt0085255,1983,"Action, Crime, Drama",109,nm0000824,"nm0001702, nm0643105, nm0163748",6.4
tt5917576,2016,Thriller,73,nm8319902,"nm2762065, nm2088699, nm1966028",5.0
tt0247512,2001,"Comedy, Drama, Romance",102,nm0607004,"nm0001738, nm0906031, nm0342399",6.4
tt0035726,1943,"Adventure, Comedy, Crime",65,nm0145336,"nm0606431, nm0738186, nm0060931, nm0485518",6.1
tt2435514,2013,"Horror, Thriller",82,nm2621891,"nm4407268, nm5568090, nm2028435, nm2603750",2.7
tt0046026,1953,"Horror, Sci-Fi",76,"nm0802561, nm0834744","nm0137999, nm0233014, nm0126395",5.8
tt0117284,1995,"Comedy, Crime",92,nm0851930,"nm0001235, nm0001252, nm0872242, nm0930617",6.5
tt0116592,1996,"Drama, Romance",88,nm0394119,"nm0603402, nm0000132, nm0000179",5.5
tt0026980,1935,"Mystery, Comedy",74,nm0782707,"nm0007220, nm0115597, nm0171887, nm0422436",6.3
tt0250494,2001,"Comedy, Romance",96,nm0525659,"nm0000702, nm0005561, nm0004757",6.3
tt0860528,2007,"Action, Horror, Sci-Fi",86,nm0003888,"nm2240039, nm2385616, nm2230729",2.8
tt0052887,1959,Musical,83,nm0723629,"nm0697515, nm0808906, nm2188716, nm0805314, nm0153368",5.9
tt0452701,2006,"Crime, Drama, Thriller",90,nm0497022,"nm0437646, nm0005026, nm0101005",4.2
tt0281811,2003,"Action, Adventure, Crime",90,nm0918089,"nm0203375, nm0023008, nm0839709, nm0428439",2.2
tt0050923,1958,Western,84,"nm0663577, nm0836328","nm0853079, nm0518728, nm0001023",6.6
tt0446201,1933,"Adventure, Drama",77,nm0307819,"nm0478942, nm0726166, nm0728412, nm0332998",6.2
tt3014284,2017,"Animation, Action, Adventure",101,"nm0063769, nm0279729","nm0000329, nm2002649, nm0035488, nm3529685",6.0
tt1976009,2015,"Drama, Horror, Sci-Fi",110,nm0006476,"nm0705356, nm3726887",6.0
tt1201167,2009,"Comedy, Drama",146,nm0031976,"nm0001191, nm0736622, nm0005182, nm0051509, nm1706767",6.3
tt0042790,1950,Drama,88,nm0005789,"nm0837925, nm0179819, nm0511798",6.6
tt0102803,1991,"Action, Adventure, Family",108,nm0002653,"nm0001004, nm0000124",6.5
tt0837795,2009,Drama,88,nm0262607,"nm0262607, nm0054397, nm0636562",4.8
tt5173032,2017,"Drama, Mystery, Thriller",96,nm2262138,"nm1785339, nm0702809, nm3338354",6.1
tt0077617,1978,"Drama, War",114,nm0692872,"nm0000044, nm0913738, nm1470918",6.6
tt0101369,1991,"Crime, Thriller",90,nm0369567,"nm0369567, nm0455681, nm0921550",4.7
tt2523096,2017,"Horror, Thriller",85,nm2999543,"nm0000448, nm0502015, nm1290115, nm2823654",3.5
tt0037136,1944,"Drama, War",85,nm0211964,"nm0402554, nm0461594, nm0871287, nm0738186",7.0
tt0064331,1969,"Comedy, Drama",90,nm0624809,"nm0000302, nm0827880",4.8
tt0020556,1929,"Romance, Western",91,nm0281808,"nm0000011, nm0404158, nm0047720",6.8
tt0478273,2007,Drama,86,nm0002478,"nm0661164, nm0005431, nm0868659, nm1002695",5.6
tt0108410,1993,"Comedy, Drama",91,nm0742553,"nm0001373, nm0711058, nm0604420",6.3
tt0040789,1948,"Romance, Western",110,nm0909825,"nm0001224, nm0792130, nm9667655",6.6
tt6902696,2018,"Comedy, Drama, Romance",102,nm0133326,"nm0000194, nm0001806, nm3308569",6.3
tt0071237,1974,"Comedy, Crime, Drama",115,nm0682309,"nm0467178, nm0277344, nm0001620",5.9
tt2654572,2015,"Crime, Drama",95,nm0144881,"nm3287038, nm4867258, nm2943468, nm5022986",6.1
tt0091024,1986,"Drama, Thriller",89,nm0950001,"nm0000396, nm0751638, nm0005569, nm0769311",6.3
tt0027428,1936,"Crime, Mystery, Drama",66,"nm0568915, nm0189076","nm0007220, nm0871403, nm0116953, nm0721660",6.5
tt1403981,2010,"Drama, Romance",113,nm0002339,"nm3533310, nm2765716",7.1
tt0101912,1991,"Comedy, Drama, Romance",118,nm0005190,"nm0000199, nm0000201, nm0001185, nm0001447, nm0625075",6.8
tt7126710,2019,"Comedy, Horror, Thriller",114,nm4405659,"nm8647493, nm9158114, nm7838730",5.7
tt0275072,2002,"Action, Drama",95,nm0936600,"nm0001364, nm0959123, nm0538048, nm0048121",6.8
tt0053899,1960,Western,82,nm1302358,"nm0001559, nm0268012, nm0573640",6.9
tt0362478,2009,"Drama, Fantasy, Mystery",115,nm0446819,"nm0000139, nm0005188, nm0001449",5.6
tt0038434,1946,"Crime, Drama",60,nm4196348,"nm0007218, nm0640930, nm0165802, nm0035877",5.8
tt0027459,1936,"Drama, Romance",99,"nm0001328, nm0943758","nm0036427, nm0566948, nm0002068, nm0000974, nm0160130",6.9
tt0100873,1990,"Biography, Drama",140,nm0000265,"nm0000619, nm0722631, nm0109485, nm0674695",6.9
tt0061561,1968,"Drama, Fantasy",75,nm0822555,"nm0448849, nm0514679, nm0015827",4.9
tt5356670,2019,Horror,81,nm0726651,"nm0923105, nm0001744, nm3034222",4.1
tt0050552,1957,"Crime, Drama, Film-Noir",84,nm0678928,"nm0001224, nm0096022, nm0072828, nm0857147",6.3
tt0035015,1942,"Drama, Romance",88,"nm0000080, nm0281381","nm0001072, nm0182537, nm0000879",7.7
tt0119994,1997,"Crime, Drama, Thriller",122,nm0000816,"nm0000152, nm0000499, nm0925966",6.3
tt0045073,1952,"Drama, Sci-Fi",87,nm0395105,"nm0336336, nm0454448, nm0074596",4.9
tt2295564,2013,"Crime, Drama, Mystery",96,nm1892220,"nm0001556, nm1719342, nm1036181",4.7
tt0043747,1951,Western,86,nm0912766,"nm0000978, nm0409871, nm0934798",6.5
tt0045668,1953,"Action, Adventure, Crime",63,nm0875973,"nm0268350, nm0115533, nm0427560",3.3
tt0926084,2010,"Adventure, Family, Fantasy",146,nm0946734,"nm0631490, nm0914612, nm0341743",7.7
tt0073279,1975,"Biography, Drama",110,nm0324875,"nm0000348, nm0173735",5.6
tt2140403,2012,Horror,77,nm2264123,"nm2859629, nm0738058, nm4341690, nm0217454",4.7
tt0178642,2001,Drama,93,nm2726915,"nm0000139, nm0108287, nm0001172, nm0001100, nm0004741",5.6
tt0042634,1950,"Comedy, Romance",101,nm0796645,"nm0000022, nm0949835, nm0604656",6.4
tt0040794,1949,Adventure,75,"nm0848121, nm0103975","nm0599688, nm0001922, nm0641454, nm0199787",5.8
tt5056154,2018,"Comedy, Horror",67,nm3762714,"nm0628664, nm0412492, nm0537248, nm6713692",3.3
tt1066310,2007,Horror,92,nm0706091,"nm1498250, nm1393584, nm1514820",3.1
tt0026864,1935,"Comedy, Drama, Romance",72,nm0924065,"nm0604656, nm0183877, nm0029456, nm0612743",6.5
tt0076239,1977,"Adventure, Comedy, Crime",92,nm0747849,"nm0036107, nm0001019, nm0000429",5.6
tt0127499,1999,"Adventure, Comedy, Horror",90,nm0372212,"nm0007286, nm3259899, nm0030688, nm0040878, nm0078607",3.9
tt0046532,1953,"Romance, War, Western",78,nm1302358,"nm0000058, nm0001996, nm0570615, nm0050476",5.9
tt0412922,2005,"Comedy, Family, Romance",84,nm0505662,"nm1242688, nm1659579, nm0925966",7.5
tt0060457,1966,"Comedy, Horror, Musical",82,nm0918659,"nm0456565, nm0909117",4.5
tt1856038,2011,"Comedy, Romance",100,"nm5949243, nm0796102","nm0477209, nm0150873, nm0515002",5.5
tt0060171,1966,Horror,73,nm0388909,"nm0296562, nm0048876, nm0294200, nm0571061",5.6
tt2259318,2014,"Comedy, Drama, Romance",100,nm0771609,"nm0193738, nm0139936, nm2554223, nm0109202",6.2
tt0373900,2006,"Crime, Drama, Thriller",85,nm1084723,"nm1424817, nm0730888",4.3
tt0482499,2006,"Comedy, Music",92,nm0165633,"nm0466794, nm5108425, nm5108425, nm2177740",6.9
tt3210710,2015,"Adventure, Drama, Fantasy",105,nm1117085,"nm0241039, nm0754536, nm0463376, nm1505131, nm0394092",4.0
tt1343727,2012,"Action, Crime, Sci-Fi",95,nm0871428,"nm0881631, nm0939943, nm2271261",7.1
tt0114345,1995,"Drama, Romance",135,nm0423646,"nm0000193, nm0000198, nm0000380, nm0427104, nm0698764",5.3
tt1047449,2010,"Drama, Horror",99,nm1082616,"nm0001127, nm0000530, nm2721689",3.5
tt0113845,1995,"Action, Comedy, Crime",110,nm0747849,"nm0000648, nm0000437, nm0000182",5.7
tt1791528,2014,"Comedy, Crime, Drama",148,nm0000759,"nm2239702, nm0001618, nm0075588, nm0000982",6.7
tt0460792,2006,"Comedy, Drama",116,nm0000500,"nm0005519, nm1503432, nm0847799",6.3
tt2292948,2014,"Action, Drama, Horror",90,"nm1435385, nm1744237","nm2110810, nm4967869, nm0559869",2.7
tt0094050,1987,Sci-Fi,80,nm0298230,"nm0001746, nm0001577, nm0608012",5.4
tt0135694,1938,"Action, Drama, Music",65,nm0434908,"nm0420370, nm0926495, nm0111919, nm0603646, nm3472679",5.4
tt0051055,1957,"Action, Adventure, Drama",91,nm0802862,"nm0001369, nm0821041",7.1
tt1301990,2010,"Comedy, Drama, Romance",93,nm1034991,"nm0000630, nm0000166, nm0001303",5.7
tt0055868,1962,"Biography, Crime, Drama",105,nm0442228,"nm0001262, nm0926183, nm0001827",6.5
tt0039243,1947,"Adventure, Drama, History",140,nm0454772,"nm0000061, nm0676492, nm0003110, nm0002011, nm0840330",6.9
tt2249039,2016,Drama,117,nm0686020,"nm0168262, nm1169490",6.4
tt0155776,1999,"Comedy, Crime, Thriller",87,nm0825434,"nm0000535, nm0001261",5.7
tt0253700,2000,Horror,90,nm0676248,"nm0554457, nm0025317, nm0164493",4.6
tt5603620,2019,"Horror, Thriller",87,nm0790144,"nm3675325, nm4736489, nm4420495",3.8
tt0026908,1935,"Action, Romance, Western",52,nm0102908,"nm0000078, nm0115043, nm0371025, nm0556813",5.5
tt0025580,1934,"Drama, Music, Romance",81,nm0368871,"nm0000011, nm0001479, nm0000073",6.6
tt0102995,1991,Action,93,nm0366045,"nm0159053, nm0714560, nm0392919",4.8
tt0125766,1998,"Comedy, Drama, Romance",94,nm0446837,"nm0005356, nm0000496",5.8
tt0385560,2005,Horror,94,nm0003116,"nm1564069, nm1428655, nm1559338",4.2
tt0095438,1988,Drama,97,nm0270841,"nm0005412, nm0001725, nm0001186",5.2
tt0049245,1956,"Drama, Romance, Western",68,nm0780764,"nm0108406, nm0104507, nm0519160, nm0205040",6.3
tt0993841,2009,"Horror, Sci-Fi, Thriller",90,nm0000929,"nm0000929, nm1041023, nm0608378, nm0848191",5.2
tt0212517,1999,"Comedy, Romance",90,nm0546057,"nm0546136, nm0245882, nm0001613",6.2
tt0056267,1962,"Comedy, Drama, Romance",119,nm0002153,"nm0000511, nm0598971, nm0000064",6.6
tt0320242,2002,"Action, Crime, Drama",92,nm0002089,"nm0000800, nm4106668, nm0206479, nm0461945",4.1
tt0481517,2006,Drama,90,nm0537268,"nm0000287, nm0101005",5.2
tt0053125,1959,"Adventure, Mystery, Thriller",136,nm0000033,"nm0000026, nm0001693, nm0000051",8.3
tt0106505,1993,"Comedy, Drama",90,nm0925870,"nm0000594, nm0646192, nm0005278",5.1
tt0116075,1996,Horror,92,nm0951206,"nm0000929, nm0389005",5.3
tt0419026,2005,Comedy,91,nm1064411,"nm0364280, nm0100866, nm0486728, nm0085438",5.7
tt0265298,2002,"Adventure, Comedy, Family",88,nm0506613,"nm0005260, nm0316079, nm0004789",5.4
tt0021287,1930,"Comedy, Romance",91,nm0332539,"nm0001196, nm0199841, nm0002143",5.6
tt0033530,1941,"Horror, Sci-Fi",65,nm0229424,"nm0000472, nm3828145, nm0240358",6.3
tt0034546,1942,"Crime, Thriller",61,nm0289297,"nm0000509, nm0001893, nm0571085",5.3
tt3451984,2018,"Adventure, Comedy, Romance",89,nm2640966,"nm1261997, nm0444223, nm1645304",4.5
tt4057916,2015,"Animation, Family",89,nm0184308,"nm0364814, nm0249283, nm0516496, nm1625688",4.2
tt1670932,2011,"Comedy, Drama",95,nm2532035,"nm2532035, nm1051863, nm1597260",4.4
tt0055895,1962,Drama,117,nm0001175,"nm0000493, nm0001665, nm0001948",7.9
tt0093629,1987,"Fantasy, Horror",96,nm0751080,"nm0000486, nm0913738",6.6
tt0055048,1961,"Biography, Crime, Drama",106,nm0628149,"nm0418148, nm0287769, nm0007217, nm0002047",5.7
tt0087746,1983,Horror,91,nm0042849,"nm0568169, nm0908594, nm0000200",5.2
tt0099108,1990,"Comedy, Horror",90,nm0376963,"nm0889090, nm0333763, nm0517506, nm0711921",5.4
tt0038129,1946,"Drama, Fantasy, Horror",59,nm0936252,"nm0478848, nm0056719, nm0001175, nm0585481",6.2
tt7262820,2017,Thriller,90,nm0362799,"nm0005168, nm2274512",5.3
tt0811091,2007,Western,95,nm0974169,"nm2280145, nm0047306, nm0122702",3.3
tt0199626,2003,"Mystery, Thriller",119,nm0001005,"nm0000492, nm0000212, nm1476796, nm0198804",5.3
tt0479042,2006,"Drama, Fantasy",100,nm0173207,"nm1832116, nm0609297, nm2063640",2.0
tt0094122,1987,"Comedy, Crime",105,nm0557789,"nm0377301, nm7494505",4.4
tt0028499,1936,"Biography, Drama",92,nm0226189,"nm0290215, nm1080246, nm0940581, nm0115558",6.7
tt4162992,2015,"Family, Sci-Fi",98,nm1018246,"nm6881868, nm6477349, nm7223247",3.4
tt0088952,1986,"Drama, Music, Romance",103,nm0079387,"nm0001087, nm0000478",5.0
tt0772175,2014,"Action, Thriller",100,nm2163006,"nm0048273, nm0004149, nm1104232, nm0563687",6.1
tt0315327,2003,"Comedy, Fantasy",101,nm0001723,"nm0000120, nm0000151, nm0000098",6.8
tt1564870,2013,Drama,103,nm0886734,"nm1569067, nm1682573, nm2628561",5.7
tt0098412,1989,"Comedy, Horror, Western",104,nm0382776,"nm0001016, nm0110115, nm0132259",6.1
tt3094252,2015,"Drama, Thriller, Western",100,nm3584680,"nm0197647, nm0256121, nm0001235",5.4
tt0192023,2001,"Drama, Thriller",100,nm0698251,"nm0005292, nm0005351, nm0005231, nm0005318",6.4
tt0076451,1977,"Drama, Music, Musical",155,nm0000217,"nm0591485, nm0000134",6.7
tt0062951,1968,"Adventure, Thriller",94,"nm0528790, nm0838725","nm0946481, nm0907480, nm0007042",5.0
tt1095404,2009,"Drama, Thriller",91,nm0742204,"nm0157690, nm0893204, nm1665603",6.4
tt0051758,1958,"Biography, Crime, Drama",120,nm4196348,"nm0001333, nm0643000, nm0898782, nm0000942",7.4
tt0094834,1989,"Action, Adventure, Comedy",90,nm0493369,"nm0000238, nm1793956, nm0592960",4.8
tt2175987,2013,Drama,105,nm4069995,"nm2742346, nm0379755",6.1
tt0095916,1987,Drama,102,nm0001355,"nm0001263, nm0001630, nm0000662",5.7
